edge_id,source_node_id,source_node_type,target_node_id,target_node_type,edge_type,paper_id,study_id,intervention_id,condition_id,population_id,context,duration,outcome_id,measurement_id,effect_direction,effect_size_raw,effect_size_numeric,effect_metric,p_value,confidence_interval,evidence_strength,attribution_level,claim_type,claim_explicitness,source_quote,source_page,extraction_confidence,review_status,edge_weight
edge_000164,ms_92295,MechanicSet,study_1_out_007,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_control,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_007,study_1_meas_007,positive,,,,,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,People who are unable to stand may derive equivalent beneﬁts from active video games played while seated.,1,0.5,needs_review,0.0945
edge_000165,ms_92295,MechanicSet,study_1_out_007,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_001,study_1,study_1_int_01,study_1_cond_control,pop_001,"University research center; laboratory-based testing (playing area 4 x 4 m, 32-inch flat screen); Nintendo Wii and Xbox 360 Kinect platforms used.",Each game played for 5 minutes; 5-minute seated rest interleaved between games; 20-minute familiarization; 10-minute supine rest for resting VO2.,study_1_out_007,study_1_meas_007,positive,,,,,,within_subject_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,People who are unable to stand may derive equivalent beneﬁts from active video games played while seated.,1,0.5,needs_review,0.0945
edge_000166,ms_23593,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_01,study_1_cond_treatment,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_001,study_1_meas_001,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"Playing an action game resulted in two effects: one that reflected an increase in the amplitude of the ERPs following training over the right frontal and posterior regions that was similar for angry, happy, and neutral faces;",1,0.5,needs_review,0.1012
edge_000167,ms_23593,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_01,study_1_cond_treatment,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_001,study_1_meas_001,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"Playing an action game resulted in two effects: one that reflected an increase in the amplitude of the ERPs following training over the right frontal and posterior regions that was similar for angry, happy, and neutral faces;",1,0.5,needs_review,0.1012
edge_000168,ms_23593,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_01,study_1_cond_treatment,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_001,study_1_meas_001,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"Playing an action game resulted in two effects: one that reflected an increase in the amplitude of the ERPs following training over the right frontal and posterior regions that was similar for angry, happy, and neutral faces;",1,0.5,needs_review,0.1012
edge_000169,ms_23593,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_01,study_1_cond_treatment,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_001,study_1_meas_001,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"Playing an action game resulted in two effects: one that reflected an increase in the amplitude of the ERPs following training over the right frontal and posterior regions that was similar for angry, happy, and neutral faces;",1,0.5,needs_review,0.1012
edge_000170,ms_23593,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_01,study_1_cond_treatment,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_002,study_1_meas_002,negative,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,Playing an action game resulted in ... one that reflected a reduction in the allocation of attention to happy faces.,1,0.5,needs_review,0.1012
edge_000171,ms_23593,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_01,study_1_cond_treatment,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_002,study_1_meas_002,negative,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,Playing an action game resulted in ... one that reflected a reduction in the allocation of attention to happy faces.,1,0.5,needs_review,0.1012
edge_000172,ms_23593,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_01,study_1_cond_treatment,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_002,study_1_meas_002,negative,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,Playing an action game resulted in ... one that reflected a reduction in the allocation of attention to happy faces.,1,0.5,needs_review,0.1012
edge_000173,ms_23593,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_01,study_1_cond_treatment,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_002,study_1_meas_002,negative,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,Playing an action game resulted in ... one that reflected a reduction in the allocation of attention to happy faces.,1,0.5,needs_review,0.1012
edge_000174,ms_23593,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_01,study_1_cond_treatment,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_003,study_1_meas_003,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"In contrast, playing a non-action game resulted in changes in slow wave activity over the central–parietal and frontal regions that were greater for targets (i.e., angry and happy faces) than for nontargets (i.e., neutral faces).",1,0.5,needs_review,0.1012
edge_000175,ms_23593,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_01,study_1_cond_treatment,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_003,study_1_meas_003,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"In contrast, playing a non-action game resulted in changes in slow wave activity over the central–parietal and frontal regions that were greater for targets (i.e., angry and happy faces) than for nontargets (i.e., neutral faces).",1,0.5,needs_review,0.1012
edge_000176,ms_23593,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_01,study_1_cond_treatment,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_003,study_1_meas_003,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"In contrast, playing a non-action game resulted in changes in slow wave activity over the central–parietal and frontal regions that were greater for targets (i.e., angry and happy faces) than for nontargets (i.e., neutral faces).",1,0.5,needs_review,0.1012
edge_000177,ms_23593,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_01,study_1_cond_treatment,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_003,study_1_meas_003,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"In contrast, playing a non-action game resulted in changes in slow wave activity over the central–parietal and frontal regions that were greater for targets (i.e., angry and happy faces) than for nontargets (i.e., neutral faces).",1,0.5,needs_review,0.1012
edge_000178,ms_43915,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_02,study_1_cond_comparison,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_001,study_1_meas_001,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"Playing an action game resulted in two effects: one that reflected an increase in the amplitude of the ERPs following training over the right frontal and posterior regions that was similar for angry, happy, and neutral faces;",1,0.5,needs_review,0.1012
edge_000179,ms_43915,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_02,study_1_cond_comparison,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_001,study_1_meas_001,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"Playing an action game resulted in two effects: one that reflected an increase in the amplitude of the ERPs following training over the right frontal and posterior regions that was similar for angry, happy, and neutral faces;",1,0.5,needs_review,0.1012
edge_000180,ms_43915,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_02,study_1_cond_comparison,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_001,study_1_meas_001,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"Playing an action game resulted in two effects: one that reflected an increase in the amplitude of the ERPs following training over the right frontal and posterior regions that was similar for angry, happy, and neutral faces;",1,0.5,needs_review,0.1012
edge_000181,ms_43915,MechanicSet,study_1_out_001,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_02,study_1_cond_comparison,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_001,study_1_meas_001,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"Playing an action game resulted in two effects: one that reflected an increase in the amplitude of the ERPs following training over the right frontal and posterior regions that was similar for angry, happy, and neutral faces;",1,0.5,needs_review,0.1012
edge_000182,ms_43915,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_02,study_1_cond_comparison,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_002,study_1_meas_002,negative,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,Playing an action game resulted in ... one that reflected a reduction in the allocation of attention to happy faces.,1,0.5,needs_review,0.1012
edge_000183,ms_43915,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_02,study_1_cond_comparison,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_002,study_1_meas_002,negative,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,Playing an action game resulted in ... one that reflected a reduction in the allocation of attention to happy faces.,1,0.5,needs_review,0.1012
edge_000184,ms_43915,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_02,study_1_cond_comparison,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_002,study_1_meas_002,negative,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,Playing an action game resulted in ... one that reflected a reduction in the allocation of attention to happy faces.,1,0.5,needs_review,0.1012
edge_000185,ms_43915,MechanicSet,study_1_out_002,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_02,study_1_cond_comparison,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_002,study_1_meas_002,negative,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,Playing an action game resulted in ... one that reflected a reduction in the allocation of attention to happy faces.,1,0.5,needs_review,0.1012
edge_000186,ms_43915,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_02,study_1_cond_comparison,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_003,study_1_meas_003,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"In contrast, playing a non-action game resulted in changes in slow wave activity over the central–parietal and frontal regions that were greater for targets (i.e., angry and happy faces) than for nontargets (i.e., neutral faces).",1,0.5,needs_review,0.1012
edge_000187,ms_43915,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_02,study_1_cond_comparison,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_003,study_1_meas_003,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"In contrast, playing a non-action game resulted in changes in slow wave activity over the central–parietal and frontal regions that were greater for targets (i.e., angry and happy faces) than for nontargets (i.e., neutral faces).",1,0.5,needs_review,0.1012
edge_000188,ms_43915,MechanicSet,study_1_out_003,Outcome,MECHANIC_SET_ASSOCIATED_WITH_OUTCOME,paper_002,study_1,study_1_int_02,study_1_cond_comparison,pop_001,event-related brain potentials (ERPs); emotion search task,10 h,study_1_out_003,study_1_meas_003,positive,,,,,,quasi_experimental,mechanic_set_inferred,reported_intervention_effect,inferred,"In contrast, playing a non-action game resulted in changes in slow wave activity over the central–parietal and frontal regions that were greater for targets (i.e., angry and happy faces) than for nontargets (i.e., neutral faces).",1,0.5,needs_review,0.1012
